Date,NVDA.US_Close,TSLA.US_Close,AAPL.US_Close,GOOG.US_Close,NVDA.US_High,TSLA.US_High,AAPL.US_High,GOOG.US_High,NVDA.US_Low,TSLA.US_Low,AAPL.US_Low,GOOG.US_Low,NVDA.US_Open,TSLA.US_Open,AAPL.US_Open,GOOG.US_Open,NVDA.US_Volume,TSLA.US_Volume,AAPL.US_Volume,GOOG.US_Volume
2023-11-06,457.449,219.27,179.23,131.45,459.288,226.32,179.43,131.56,448.93,215.0,176.21,129.93,452.784,223.98,176.38,130.22,40078738.281119,117335820.0,63841310.0,15360362.0
2023-11-03,449.989,219.96,176.65,130.37,453.029,226.3701,176.82,130.73,437.171,218.4,173.35,129.01,440.14,221.15,174.24,129.09,42466684.215984,119534790.0,79829246.0,19529448.0
2023-11-02,435.002,218.51,177.57,128.58,438.78,219.2,177.78,130.09,428.882,211.45,175.46,128.11,433.222,212.97,175.52,129.56,40922704.061756,125987621.0,77334752.0,24091672.0
2023-11-01,423.193,205.66,173.97,127.57,423.753,205.99,174.23,127.74,408.635,197.85,170.12,124.925,408.785,204.04,171.0,125.34,43765190.276217,121661656.0,56934906.0,26536604.0
2023-10-31,407.745,200.84,170.77,125.3,408.735,202.8,170.9,126.56,392.248,194.07,167.9,123.925,404.445,196.12,169.35,126.27,51803854.021912,118068273.0,44846017.0,21123418.0
2023-10-30,411.555,197.36,170.29,125.75,417.603,210.88,171.17,126.55,404.755,194.67,168.87,123.88,410.815,209.28,169.02,124.46,38808045.970642,136448167.0,51130955.0,24165631.0
2023-10-27,404.945,207.3,168.22,123.4,412.005,212.41,168.96,124.44,400.096,205.77,166.83,121.46,411.245,210.6,166.91,124.03,41684060.705306,94881173.0,58499129.0,37367673.0
2023-10-26,403.206,205.76,166.89,123.44,422.498,214.8,171.3775,125.46,398.748,204.88,165.67,122.32,418.473,211.32,170.37,124.47,54107426.581841,115112635.0,70625258.0,33907363.0
2023-10-25,417.733,212.42,171.1,126.67,436.442,220.1,173.06,130.1,415.494,212.2,170.65,126.09,433.922,215.88,171.88,129.77,39843293.539249,107065087.0,57156962.0,58796067.0
2023-10-24,436.572,216.52,173.44,140.12,436.911,222.05,173.67,140.7099,426.852,214.11,171.45,138.75,430.712,216.5,173.05,139.16,40151750.124331,118231113.0,43816644.0,26535198.0
2023-10-23,429.692,212.08,173.0,137.9,432.422,216.98,174.01,139.02,409.395,202.51,169.93,135.11,412.235,210.0,170.91,136.23,47859501.257497,150683368.0,55980109.0,20780665.0
2023-10-20,413.815,211.99,172.88,136.74,424.643,218.8606,175.42,139.04,410.725,210.42,172.64,136.245,418.843,217.01,175.31,138.59,47733040.208442,138010095.0,64244028.0,24970263.0
2023-10-19,420.953,220.11,175.46,138.98,432.912,230.61,177.84,141.005,418.763,216.78,175.19,138.6,428.052,225.95,176.04,139.8,50130066.367472,170772713.0,59302863.0,21831181.0
2023-10-18,421.903,242.68,175.84,139.28,432.132,254.63,177.575,141.99,418.193,242.08,175.11,138.705,425.853,252.7,175.58,140.75,62737892.112268,125147846.0,54764375.0,18304869.0
2023-10-17,439.32,254.85,177.15,140.99,447.48,257.183,178.42,141.25,424.743,247.08,174.8,138.5287,439.94,250.1,176.645,140.03,81244220.073355,93562909.0,57549350.0,17424024.0
2023-10-16,460.887,253.92,178.72,140.49,462.187,255.3999,179.075,140.905,449.06,248.48,176.51,139.32,450.569,250.05,176.75,139.73,37514981.644045,88917176.0,52516984.0,17345556.0
2023-10-13,454.549,251.12,178.85,138.58,471.097,259.6,181.93,141.34,452.739,250.22,178.14,137.97,469.537,258.9,181.42,140.65,47549009.398025,102296786.0,51456082.0,19447565.0
2023-10-12,469.387,258.87,180.71,140.29,476.026,265.41,182.34,142.38,463.237,256.6307,179.04,139.45,467.707,262.92,180.07,142.16,48138989.937223,111508114.0,56743119.0,18173107.0
2023-10-11,467.997,262.99,179.8,141.7,468.527,268.6,179.85,142.22,460.438,260.9,177.6,139.84,461.897,266.2,178.2,139.85,37818787.602146,103706266.0,47551098.0,20146341.0
2023-10-10,457.919,263.62,178.39,139.2,462.527,268.94,179.72,140.74,450.819,257.65,177.95,138.43,453.039,257.75,178.1,139.51,36863177.770032,122656030.0,43698019.0,19554916.0
2023-10-09,452.669,259.67,178.99,139.5,455.989,261.36,179.05,139.97,443.62,252.05,175.8,136.7,448.36,255.31,176.81,137.99,40972995.841926,101377947.0,42390772.0,16599099.0
2023-10-06,457.559,260.53,177.49,138.73,457.829,261.65,177.99,139.1857,440.2,250.65,173.18,134.94,441.87,253.98,173.8,134.94,43449459.710481,118121812.0,57266675.0,20826683.0
2023-10-05,446.82,260.05,174.91,135.99,448.94,263.6,175.45,136.5,438.82,256.25,172.68,134.455,440.44,260.0,173.79,136.13,39353614.522365,119159214.0,48527918.0,15922944.0
2023-10-04,440.35,261.16,173.66,136.27,441.37,261.86,174.21,136.57,432.862,247.6,170.97,133.43,437.361,248.14,171.09,133.66,36186964.605241,129721567.0,53020286.0,22847987.0
2023-10-03,435.112,246.53,172.4,133.3,451.239,250.02,173.63,135.24,432.402,244.45,170.82,132.815,448.02,248.61,172.255,134.93,47091302.691542,101985305.0,49594613.0,19628736.0
2023-10-02,447.76,251.6,173.75,135.17,451.689,254.2799,174.3,135.36,438.55,242.62,170.93,132.065,440.24,244.81,171.22,132.155,43335663.36884,123810402.0,52164535.0,19210394.0
2023-09-29,434.932,250.22,171.21,131.85,441.38,254.77,173.07,134.89,433.011,246.35,170.341,131.32,438.21,250.0,172.02,134.08,39788357.132907,128522729.0,51861083.0,23237336.0
2023-09-28,430.832,246.38,170.69,133.13,434.405,247.55,172.03,134.1799,421.093,238.65,167.62,130.69,424.543,240.02,169.34,130.69,42472004.933305,117058870.0,56294419.0,18201389.0
2023-09-27,424.623,240.5,170.43,131.46,428.662,245.33,173.04,131.72,416.234,234.58,169.05,129.38,423.243,244.262,172.62,129.44,44499519.275991,136597184.0,66921808.0,18764201.0
2023-09-26,419.053,244.12,171.96,129.45,428.142,249.55,175.2,131.405,416.493,241.6601,171.66,128.19,419.953,242.98,174.82,130.914,40233633.163528,101993631.0,64588945.0,20378789.0
2023-09-25,422.163,246.99,176.08,132.17,425.303,247.1,176.97,132.22,411.715,238.31,174.15,130.03,415.853,243.38,174.2,130.77,41914746.805633,104636557.0,46172740.0,14650032.0
2023-09-22,416.043,244.88,174.79,131.25,421.093,257.7888,177.079,133.01,412.255,244.48,174.05,130.51,415.663,257.4,174.67,131.68,47930092.774408,127524083.0,56725385.0,17355284.0
2023-09-21,410.115,255.7,173.93,131.36,420.943,260.86,176.3,133.19,409.745,254.21,173.86,131.09,415.773,257.85,174.55,132.39,45079673.490437,119951516.0,63149116.0,22058375.0
2023-09-20,422.333,262.59,175.49,134.59,438.97,273.93,179.695,138.84,422.173,262.4606,175.4,134.52,435.942,267.04,179.26,138.83,36715718.890121,122514643.0,58436181.0,21473533.0
2023-09-19,435.142,266.5,179.07,138.83,439.6,267.85,179.63,139.175,429.962,261.2,177.13,137.5,438.27,264.35,177.52,138.25,37311454.205158,103704040.0,51826941.0,15484644.0
2023-09-18,439.6,265.28,177.97,138.96,442.36,271.44,179.38,139.93,419.943,263.7601,176.17,137.63,427.422,271.16,176.48,137.63,50033824.392452,101543305.0,67257573.0,16233590.0
2023-09-15,438.94,274.39,175.01,138.3,455.929,278.98,176.495,139.36,438.02,271.0,173.82,137.18,453.349,277.55,176.48,138.8,50689884.840322,133692313.0,109259461.0,48958837.0
2023-09-14,455.749,276.04,175.74,138.99,459.807,276.7094,176.1,139.55,451.249,270.42,173.58,137.06,459.438,271.32,174.0,138.39,37014710.199126,107709842.0,60895757.0,19064607.0
2023-09-13,454.789,271.3,174.21,137.5,459.238,274.98,177.3,137.7,444.97,268.1,173.98,134.93,445.94,270.07,176.51,135.9,39840906.217398,111673737.0,84267928.0,16394915.0
2023-09-12,448.64,267.48,176.3,136.07,456.669,278.39,180.13,137.64,445.25,266.6,174.82,135.93,447.32,270.76,179.49,137.13,34930343.191755,135999866.0,90370192.0,15212934.0
2023-09-11,451.719,273.58,179.36,137.74,461.567,274.85,180.3,138.2638,443.06,260.61,177.34,136.55,461.417,264.27,180.07,137.38,47402945.706208,174667852.0,58953052.0,17180755.0
2023-09-08,455.659,248.5,178.18,137.2,465.997,256.52,180.239,137.515,452.649,246.67,177.79,135.87,459.358,251.22,178.35,135.87,47396383.821557,118559635.0,65602066.0,17820005.0
2023-09-07,462.347,251.49,177.56,136.2,463.377,252.81,178.21,136.58,451.459,243.265,173.54,133.9601,455.189,245.07,175.18,134.6,43338831.795997,115312886.0,112488803.0,16975956.0
2023-09-06,470.547,251.92,182.91,135.37,485.424,255.39,188.85,137.48,465.737,245.06,181.47,134.69,484.344,255.135,188.4,137.015,46873276.297954,116959759.0,81755816.0,15814327.0
2023-09-05,485.374,256.49,189.7,136.71,488.402,258.0,189.98,137.37,478.497,244.86,187.61,135.56,482.125,245.0,188.28,136.44,38273570.952639,129469565.0,45280027.0,17730218.0
2023-09-01,484.984,245.01,189.46,136.8,497.892,259.0794,189.92,138.58,481.311,242.01,188.28,135.94,497.512,257.26,189.485,138.43,46393106.501553,132541640.0,45766503.0,16671647.0
2023-08-31,493.443,258.08,187.87,137.35,497.332,261.18,189.12,138.4,489.474,255.05,187.48,136.82,493.693,255.98,187.84,137.05,52868459.936988,108861698.0,60794467.0,28147850.0
2023-08-30,492.533,256.9,187.65,136.93,499.162,260.51,187.85,137.25,484.144,250.59,184.74,135.021,490.334,254.2,184.94,135.57,73536570.014331,121988437.0,60813888.0,21773356.0
2023-08-29,487.734,257.18,184.12,135.49,490.704,257.48,184.9,137.295,463.809,237.77,179.5,132.98,466.559,238.58,179.695,132.9981,70154936.529456,134047603.0,53003948.0,30803265.0
2023-08-28,468.248,238.82,180.19,131.79,469.698,244.38,180.59,133.24,448.783,235.35,178.545,130.85,464.719,242.58,180.09,132.08,68534108.488441,107673727.0,43820697.0,16715467.0
2023-08-25,460.08,238.59,178.61,130.69,477.947,239.0,179.15,131.4,450.142,230.35,175.82,128.04,470.018,231.31,177.38,130.14,92554154.600426,106612231.0,51449594.0,20678096.0
2023-08-24,471.528,230.04,176.38,130.42,502.551,238.92,181.104,134.97,471.488,228.1801,176.01,130.3,502.051,238.66,180.674,134.7272,115629523.53018,99777432.0,54945798.0,18680381.0
2023-08-23,471.058,236.86,181.12,133.21,471.898,238.98,181.55,134.07,451.982,229.29,178.325,130.51,458.56,229.34,178.52,130.85,77921532.420493,101077635.0,52722752.0,26497027.0
2023-08-22,456.581,233.19,177.23,129.69,481.765,240.82,177.68,130.95,453.233,229.55,176.25,128.925,481.245,240.25,177.06,129.13,75737140.974493,130597886.0,42084245.0,15569373.0
2023-08-21,469.568,231.28,175.84,128.93,470.548,232.1343,176.13,129.26,442.124,220.58,173.735,127.16,444.843,221.5512,175.07,127.85,69272382.840339,135702671.0,46311879.0,21851070.0
2023-08-18,432.896,215.49,174.49,128.11,435.686,217.58,175.1,129.83,416.509,212.36,171.96,127.0,426.258,214.12,172.3,129.06,58389469.090516,136276584.0,61172150.0,23627202.0
2023-08-17,433.341,219.22,174.0,130.46,440.524,226.74,177.5054,132.4913,429.917,218.83,173.48,129.85,439.604,226.06,177.14,130.45,45249310.070969,120718417.0,66062882.0,23665562.0
2023-08-16,434.766,225.6,176.57,129.11,446.653,233.97,178.54,130.8975,433.966,225.38,176.5,128.46,445.103,228.02,177.13,129.28,52756526.625269,112484520.0,46964857.0,17548355.0
2023-08-15,439.304,232.96,177.45,130.27,452.582,240.5,179.48,131.99,437.005,232.61,177.05,129.819,445.503,238.73,178.88,131.59,67665847.903762,88197599.0,43622593.0,14769173.0
2023-08-14,437.435,239.76,179.46,131.83,437.905,240.66,179.69,131.91,403.023,233.75,177.305,129.59,404.772,235.7,177.97,129.85,69043579.144576,98595331.0,43675627.0,17526195.0
2023-08-11,408.461,242.65,177.79,130.17,420.088,243.79,178.62,130.44,406.302,238.02,176.55,128.75,417.419,241.77,177.32,129.202,53320107.033947,99038642.0,52036672.0,15205465.0
2023-08-10,423.788,245.34,177.97,130.21,435.646,251.8,180.75,132.647,418.259,243.0,177.6,130.035,421.508,245.4,179.48,131.97,49281233.797748,109498608.0,54686851.0,17855681.0
2023-08-09,425.448,242.19,178.19,130.15,443.023,251.1,180.93,132.47,421.248,241.9,177.01,129.505,442.644,250.87,180.87,132.19,58657647.338362,101596324.0,60378492.0,17745218.0
2023-08-08,446.543,249.7,179.8,131.84,452.322,250.92,180.27,131.94,440.464,245.01,177.58,130.13,448.433,247.45,179.69,130.98,35392030.087005,96642183.0,67823003.0,16835952.0
2023-08-07,454.067,251.45,178.85,131.94,455.301,253.6511,183.13,132.06,445.538,242.76,177.35,129.43,451.012,251.45,182.13,129.51,32222352.63861,111097943.0,97576069.0,17621041.0
2023-08-04,446.703,253.86,181.99,128.54,456.321,264.77,187.38,131.93,443.833,253.11,181.92,128.315,449.752,260.97,185.52,129.6,36274496.757222,99539907.0,115956841.0,20521852.0
2023-08-03,445.053,259.32,191.17,128.77,451.082,260.49,192.37,129.77,437.905,252.0,190.69,127.775,437.905,252.04,191.57,128.37,32514722.140754,97829545.0,62243282.0,15086132.0
2023-08-02,442.594,254.11,192.58,128.64,458.3,259.52,195.18,130.42,433.776,250.49,191.8507,127.85,458.21,255.57,195.04,129.84,53025674.083626,101752865.0,50389327.0,22705778.0
2023-08-01,464.969,261.07,195.605,131.89,468.898,266.47,196.73,132.92,460.17,260.25,195.28,130.75,464.494,266.26,196.235,130.855,23932795.161231,83645720.0,35281426.0,22219012.0
2023-07-31,467.188,267.43,196.45,133.11,471.198,269.08,196.49,133.83,464.959,263.78,195.26,132.13,467.438,267.48,196.06,133.01,25110982.061364,84582172.0,38824113.0,18381891.0
2023-07-28,467.398,266.44,195.83,133.01,470.168,267.25,196.626,134.07,463.709,258.2312,194.14,130.92,466.579,259.86,194.67,130.97,33126619.043691,111446026.0,48291443.0,26971011.0
2023-07-27,458.9,255.71,193.22,129.87,473.847,269.13,197.2,133.6,457.401,255.3,192.55,129.18,465.089,268.31,196.02,131.8,45607457.860042,103697263.0,47460180.0,35931612.0
2023-07-26,454.422,264.35,194.5,129.66,460.43,268.04,195.64,131.37,446.203,261.75,193.32,128.71,460.11,263.25,193.67,130.36,36431638.888218,95856177.0,47471868.0,46216895.0
2023-07-25,456.691,265.28,193.62,122.79,461.724,272.9,194.44,123.69,449.133,265.0,192.915,121.53,449.313,272.38,193.33,121.88,34815652.898889,112757327.0,37283201.0,31820846.0
2023-07-24,446.023,269.06,192.75,121.88,450.992,269.85,194.91,123.35,440.304,254.12,192.25,121.38,447.213,255.85,193.41,121.926,38318296.666986,137005037.0,45505097.0,22312220.0
2023-07-21,442.993,260.02,191.94,120.31,458.56,268.0,194.97,121.3,440.904,255.8,191.23,119.07,457.781,268.0,194.1,120.87,96397800.433576,161796073.0,71951683.0,56514645.0
2023-07-20,455.101,262.9,193.13,119.53,470.768,280.93,196.47,124.7,450.522,261.2,192.495,118.685,464.969,279.56,195.09,122.12,53798135.860972,175158273.0,59581196.0,27541711.0
2023-07-19,470.668,291.26,195.1,122.78,478.077,299.29,198.23,125.47,467.318,289.5201,192.65,122.47,474.537,296.04,193.1,124.79,42759466.281255,142355353.0,80507323.0,22313803.0
2023-07-18,474.837,293.34,193.73,124.08,478.856,295.26,194.33,124.99,457.241,286.01,192.415,123.3,466.909,290.15,193.35,124.905,57031429.126612,112434713.0,48353774.0,21071248.0
2023-07-17,464.509,290.38,193.99,125.06,464.859,292.23,194.32,127.28,452.526,283.57,191.81,124.5,462.789,286.625,191.9,126.06,51059912.123568,131569593.0,50520159.0,20675297.0
2023-07-14,454.592,281.38,190.69,125.7,480.775,285.3,191.1799,127.09,450.502,276.31,189.63,124.9,465.727,277.01,190.23,125.13,77224305.984131,120062369.0,41616242.0,20499780.0
2023-07-13,459.67,277.9,190.54,124.83,461.449,279.45,191.19,125.335,444.823,270.6,189.78,121.06,445.083,274.59,190.5,121.54,47830757.75689,112681458.0,41342338.0,31535853.0
2023-07-12,438.924,271.99,189.77,119.62,439.254,276.52,191.7,120.96,427.68,271.46,188.47,119.0,430.237,276.325,189.68,119.3,48138157.523581,95672139.0,60750248.0,22059611.0
2023-07-11,423.958,269.79,188.08,117.71,427.487,270.9,189.3,118.225,420.578,266.37,186.6,115.83,424.718,268.65,189.16,116.76,29830885.21607,91972358.0,46638119.0,18286571.0
2023-07-10,421.708,269.61,188.61,116.87,428.017,277.52,189.99,119.07,416.399,265.1,187.035,116.64,426.478,276.47,189.26,119.07,35398499.492149,119425405.0,59922163.0,32960078.0
2023-07-07,424.938,274.43,190.68,120.14,432.046,280.78,192.67,121.75,421.708,273.77,190.24,120.09,423.128,278.43,191.41,120.89,35595878.362494,113879174.0,46814998.0,20997665.0
2023-07-06,420.938,276.54,191.81,120.93,421.698,279.97,192.02,121.1499,413.371,272.88,189.2,119.2499,418.349,278.09,189.84,120.64,30420486.276389,120707419.0,45156009.0,17750181.0
2023-07-05,423.078,282.48,191.33,122.63,431.676,283.85,192.98,123.37,420.758,277.6,190.62,120.06,421.258,278.82,191.565,120.06,32368786.443776,131530862.0,46920261.0,17830347.0
2023-07-03,424.038,279.82,192.46,120.56,428.887,284.25,193.88,121.02,421.928,275.11,191.76,119.705,425.078,276.49,193.78,120.32,19825225.00418,119685891.0,31458198.0,13888262.0
2023-06-30,422.928,261.77,193.97,120.97,425.408,264.45,194.48,122.03,414.921,259.89,191.26,120.88,416.709,260.6,191.63,121.1,50125662.20612,112620784.0,85213216.0,23871764.0
2023-06-29,408.131,257.5,189.59,120.01,415.909,260.74,190.07,120.91,405.912,253.61,188.94,119.21,415.49,258.03,189.08,120.09,38059696.499482,131283360.0,46347308.0,18517458.0
2023-06-28,411.081,256.24,189.25,121.08,418.359,259.88,189.9,121.27,405.092,248.89,187.6,117.6,406.511,249.7,187.93,117.96,58276584.572196,159770797.0,51216801.0,19753145.0
2023-06-27,418.668,250.21,188.06,119.01,419.308,250.3899,188.39,119.895,404.392,240.85,185.67,116.91,407.901,243.24,185.89,117.84,46227510.534398,164968214.0,50730846.0,27221714.0
2023-06-26,406.232,241.05,185.27,119.09,427.547,258.37,188.05,122.72,400.913,240.7,185.23,118.99,424.328,254.2799,187.3219,121.94,59445103.372434,179990552.0,48088661.0,23184961.0
2023-06-23,421.998,256.6,186.68,123.02,427.997,262.45,187.56,123.44,420.058,252.8,185.01,121.86,424.548,259.29,185.55,122.04,35821764.424551,177460803.0,53116996.0,29573123.0
2023-06-22,430.157,264.61,187.0,123.87,434.161,265.0,187.045,123.935,422.248,248.25,183.67,119.6,422.438,250.77,183.74,120.66,41782818.154991,166875944.0,51245327.0,20781888.0
2023-06-21,430.357,259.46,183.96,121.26,436.056,276.99,185.41,123.41,420.708,257.78,182.5901,120.86,434.916,275.13,184.9,123.235,55172274.321441,211797109.0,49515697.0,22612002.0
2023-06-20,437.984,274.45,185.01,123.85,439.804,274.75,186.1,125.175,426.647,261.12,184.41,122.83,429.887,261.5,184.41,123.535,45125112.095386,165611217.0,49799092.0,22698028.0
2023-06-16,426.827,260.54,184.92,124.06,437.115,263.6,186.99,126.7,426.513,257.2091,184.27,123.79,434.406,258.92,186.73,126.7,65585185.987634,167915649.0,101256225.0,56699200.0
2023-06-15,426.438,255.9,186.01,125.79,432.796,258.95,186.52,126.16,421.378,247.29,183.78,123.14,425.928,248.4,183.96,123.88,56874557.054272,160171238.0,65433166.0,24517071.0
2023-06-14,429.877,256.79,183.95,124.38,429.907,261.57,184.39,124.79,405.432,250.5,182.02,122.16,408.151,260.17,183.37,123.8,74062588.264575,170575536.0,57462882.0,24659620.0
2023-06-13,410.131,258.71,183.31,124.43,410.921,259.68,184.15,125.86,397.313,251.34,182.44,123.845,401.773,253.51,182.8,125.65,61334137.667378,162384343.0,54929129.0,19287650.0
2023-06-12,394.733,249.83,183.79,124.35,395.213,250.97,183.89,124.75,386.096,244.59,180.97,122.35,391.916,247.94,181.27,123.395,38975800.475663,150740523.0,54754995.0,22289632.0
2023-06-09,387.616,244.4,180.96,122.87,397.023,252.42,182.23,124.285,385.586,242.02,180.63,122.42,390.286,249.07,181.5,122.56,42781038.966805,200242371.0,48899973.0,20313676.0
2023-06-08,385.016,234.86,180.57,122.67,388.556,235.23,180.84,123.73,374.968,223.01,177.46,122.01,377.158,224.22,177.895,122.585,41786315.914698,164489739.0,50214881.0,24814996.0
2023-06-07,374.668,224.57,177.82,122.94,394.903,230.8296,181.21,129.55,373.478,223.2,177.32,122.63,389.066,228.0,178.44,127.575,51210911.920459,185710777.0,61944615.0,34179348.0
2023-06-06,386.416,221.31,179.21,127.91,391.475,221.91,180.12,128.88,381.358,212.53,177.43,125.97,388.176,216.14,179.965,126.6,38885382.907727,146911576.0,64848374.0,19450128.0
2023-06-05,391.585,217.61,179.58,126.63,395.522,221.29,184.951,127.99,386.946,214.52,178.035,124.38,388.966,217.8,182.63,124.61,39622086.137485,151143052.0,121946497.0,22672516.0
2023-06-02,393.144,213.97,180.95,125.23,404.87,217.25,181.78,126.745,390.456,209.752,179.26,124.35,400.842,210.15,181.03,124.49,48288605.125821,164398372.0,61996913.0,19367453.0
2023-06-01,397.572,207.52,180.09,124.37,400.372,209.8,180.12,125.04,383.276,199.37,176.9306,123.3,384.766,202.59,177.7,123.5,63607691.312814,148029931.0,68901809.0,25017674.0
2023-05-31,378.219,203.93,177.25,123.37,402.821,203.95,179.35,124.9,378.099,195.12,176.76,123.1,394.752,199.78,177.325,123.7,100290178.84459,150711736.0,99625288.0,41548759.0
2023-05-30,400.981,201.16,177.3,124.64,419.245,204.48,178.99,126.38,399.362,197.53,176.57,122.89,405.82,200.1,176.96,126.29,92369729.089298,128818746.0,55964401.0,27230726.0
2023-05-26,389.336,193.17,175.43,125.43,391.575,198.6,175.77,126.0,375.379,184.53,173.11,123.29,378.779,184.62,173.32,124.065,71462591.048974,162061496.0,54834975.0,25169036.0
2023-05-25,379.679,184.47,172.99,124.35,394.672,186.78,173.895,125.98,366.233,180.58,171.69,122.9,385.106,186.54,172.41,125.21,154440589.60508,96870719.0,56058258.0,33812730.0
2023-05-24,305.282,182.9,171.84,121.64,305.972,184.22,172.4183,122.7499,297.964,178.22,170.52,120.75,302.003,182.23,171.09,121.88,72164991.279202,137605054.0,45143488.0,23087925.0
2023-05-23,306.782,185.77,171.56,123.29,312.78,192.96,173.3794,125.42,306.212,185.26,171.275,123.05,309.9,186.2,173.13,124.93,35636753.20874,156952130.0,50747263.0,24477945.0
2023-05-22,311.66,188.87,174.2,125.87,315.098,189.32,174.71,127.05,306.702,180.11,173.45,123.45,308.912,180.7,173.98,123.51,37211899.291877,132001430.0,43570932.0,29760236.0
2023-05-19,312.54,180.14,175.16,123.25,315.698,181.95,176.39,126.479,309.061,176.31,174.94,122.72,315.258,177.17,176.39,124.2,47405966.100588,136196668.0,55809475.0,30268864.0
2023-05-18,316.678,176.89,175.05,123.52,318.178,177.06,175.24,123.9,303.103,172.45,172.58,121.49,304.003,174.22,173.0,121.56,74896517.164732,109520332.0,65496657.0,27014468.0
2023-05-17,301.683,173.86,172.69,121.48,301.893,174.5,172.925,122.28,294.206,167.185,170.4201,119.46,295.745,168.41,171.71,120.18,43267415.04123,125473558.0,57951604.0,26659564.0
2023-05-16,292.036,166.52,172.07,120.09,298.604,169.5184,173.1383,121.2,288.227,164.35,171.7991,116.83,288.317,165.65,171.99,116.83,44954909.149656,98288792.0,42110293.0,32370113.0
2023-05-15,289.437,166.35,172.07,116.96,289.597,169.76,173.21,118.795,281.43,164.5499,171.47,116.48,284.994,167.655,173.16,116.49,29402014.990275,105592510.0,37266659.0,22107865.0
2023-05-12,283.31,167.98,172.57,117.92,287.707,177.38,174.06,118.26,280.37,167.23,171.0,116.55,285.198,176.07,173.62,117.0,27431020.975346,157849625.0,45533138.0,31293778.0
2023-05-11,285.688,172.08,173.75,116.9,289.407,173.57,174.59,118.44,282.37,166.79,172.17,114.9301,288.867,168.7,173.85,115.86,32225236.278666,103889930.0,49514676.0,57115075.0
2023-05-10,288.757,168.54,173.555,112.28,291.036,174.43,174.03,113.51,284.522,166.68,171.9,108.48,289.957,172.55,173.02,108.55,36946845.300203,119840693.0,53724501.0,47533463.0
2023-05-09,285.618,169.15,171.77,107.94,289.637,169.82,173.54,110.595,284.41,166.56,171.6,107.725,288.897,168.95,173.05,108.78,31497045.778583,88965043.0,45326874.0,24782442.0
2023-05-08,291.416,171.79,173.5,108.24,292.106,173.8,173.85,108.42,283.41,169.19,172.11,105.79,285.129,173.72,172.48,105.795,34508955.571446,112249449.0,55962793.0,17266021.0
2023-05-05,286.708,170.06,173.57,106.215,287.458,170.7899,174.3,106.44,277.221,163.51,170.76,104.7386,278.166,163.97,170.975,105.32,36161003.313712,107607259.0,113453171.0,20710627.0
2023-05-04,275.531,161.2,165.79,105.21,278.501,162.95,167.04,106.3,272.313,159.65,164.31,104.7,276.421,162.71,164.89,106.16,32195364.700107,95108492.0,81235427.0,19780637.0
2023-05-03,277.931,160.61,167.45,106.12,283.58,165.0,170.92,108.13,274.632,159.91,167.16,105.62,278.311,160.01,169.5,106.22,38351037.565637,119727972.0,65136018.0,17116333.0
2023-05-02,282.01,160.31,168.54,105.98,288.267,165.49,170.35,107.73,280.74,158.93,167.54,104.5,286.708,161.88,170.09,107.66,40285874.986666,128259744.0,48425696.0,20343116.0
2023-05-01,289.007,161.83,169.59,107.71,290.49,163.28,170.45,108.68,277.711,158.83,168.64,107.5,278.311,163.17,169.28,107.72,57051146.904631,109015048.0,52472936.0,20926259.0
2023-04-28,277.401,164.31,169.68,108.22,277.491,165.0,169.85,108.29,270.628,157.32,167.8801,106.04,272.163,160.9,168.49,107.8,29230987.148835,122515812.0,55275851.0,23957872.0
2023-04-27,272.173,160.19,168.41,108.37,274.862,160.48,168.56,109.15,266.166,152.37,165.19,104.42,273.542,152.64,165.19,105.23,37728216.853215,127015177.0,64902329.0,38235220.0
2023-04-26,269.473,153.75,163.76,104.45,273.212,160.67,165.28,107.02,266.965,153.14,162.8,103.27,269.933,160.29,163.055,105.56,40646714.692791,153364142.0,45498796.0,37068168.0
2023-04-25,262.326,160.67,163.77,104.61,272.383,163.47,166.305,107.44,262.166,158.75,163.73,104.56,270.693,159.82,165.19,106.61,37864857.668181,121999312.0,48714063.0,31408119.0
2023-04-24,270.333,162.55,165.33,106.78,273.572,165.65,165.6,107.32,266.625,158.61,163.89,105.36,270.043,164.65,165.0,106.05,33939068.832724,140006559.0,41949581.0,21410908.0
2023-04-21,271.103,165.08,165.02,105.91,271.743,166.0,166.4521,106.64,267.134,161.3208,164.49,105.485,269.433,164.8,165.05,106.09,34521346.54471,123538954.0,58337341.0,22379018.0
2023-04-20,270.953,162.99,166.65,105.9,280.21,169.7,167.87,106.8875,269.913,160.56,165.56,104.64,276.621,166.165,166.09,104.65,42785045.365552,210970819.0,52456377.0,22515331.0
2023-04-19,279.22,180.59,167.63,105.02,279.91,183.5,168.16,105.725,272.233,177.65,165.54,103.8,273.522,179.1,165.8,104.215,35877545.420681,125732687.0,47720166.0,16732016.0
2023-04-18,276.581,184.31,166.47,105.12,281.01,187.69,167.41,107.05,273.482,183.5775,165.65,104.78,275.247,187.15,166.1,107.0,60500553.984483,92067016.0,49923008.0,17641369.0
2023-04-17,269.933,187.04,165.23,106.42,269.973,189.69,165.39,106.71,264.247,182.69,164.03,105.32,265.571,186.32,165.09,105.43,32157441.539743,116662189.0,41516217.0,29043443.0
2023-04-14,267.493,185.0,165.21,109.46,268.743,186.28,166.32,109.58,262.116,182.01,163.82,107.59,264.956,183.95,164.59,107.69,39578704.226729,96438664.0,49386480.0,20758686.0
